year,make,model,series,package,style,engine,code ,grg,drg,vsd,lrg
2020,LEXUS,RX 350,F SPORT,,4WD 4D,,2020LEXUSRX 350F SPORT4WD 4D,23,23,C,4
2020,LEXUS,RX 350,F SPORT,,4WD 4D,,2020LEXUSRX 350F SPORT4WD 4D,23,23,C,4
2020,LEXUS,RX 350,PREMIUM,,2WD 4D,,2020LEXUSRX 350PREMIUM2WD 4D,22,22,C,4
2020,LEXUS,RX 350,PREMIUM,,2WD 4D,,2020LEXUSRX 350PREMIUM2WD 4D,22,22,C,4
2020,LEXUS,RX 350,PREMIUM,,4WD 4D,,2020LEXUSRX 350PREMIUM4WD 4D,23,23,C,4
2020,LEXUS,RX 350,PREMIUM,,4WD 4D,,2020LEXUSRX 350PREMIUM4WD 4D,23,23,C,4
2020,LEXUS,RX 350,F SPORT PERFORMANCE,,2WD 4D,,2020LEXUSRX 350F SPORT PERFORMANCE2WD 4D,24,24,C,4
2020,LEXUS,RX 350,F SPORT PERFORMANCE,,2WD 4D,,2020LEXUSRX 350F SPORT PERFORMANCE2WD 4D,24,24,C,4
2020,LEXUS,RX 350,F SPORT PERFORMANCE,,4WD 4D,,2020LEXUSRX 350F SPORT PERFORMANCE4WD 4D,24,28,C,4
2020,LEXUS,RX 350,F SPORT PERFORMANCE,,4WD 4D,,2020LEXUSRX 350F SPORT PERFORMANCE4WD 4D,24,24,C,4
2020,LEXUS,RX 350L,,,2WD 5D,,2020LEXUSRX 350L2WD 5D,23,23,C,2
2020,LEXUS,RX 350L,,,2WD 5D,,2020LEXUSRX 350L2WD 5D,23,23,C,2
2020,LEXUS,RX 350L,,,4WD 5D,,2020LEXUSRX 350L4WD 5D,23,23,C,2
2020,LEXUS,RX 350L,,,4WD 5D,,2020LEXUSRX 350L4WD 5D,23,23,C,2
2020,LEXUS,RX 350L,LUXURY,,2WD 5D,,2020LEXUSRX 350LLUXURY2WD 5D,24,24,C,2
2020,LEXUS,RX 350L,LUXURY,,2WD 5D,,2020LEXUSRX 350LLUXURY2WD 5D,24,24,C,2
2020,LEXUS,RX 350L,LUXURY,,4WD 5D,,2020LEXUSRX 350LLUXURY4WD 5D,24,24,C,2
2020,LEXUS,RX 350L,LUXURY,,4WD 5D,,2020LEXUSRX 350LLUXURY4WD 5D,24,24,C,2
2020,LEXUS,RX 350L,PREMIUM,,2WD 5D,,2020LEXUSRX 350LPREMIUM2WD 5D,24,24,C,2
2020,LEXUS,RX 350L,PREMIUM,,2WD 5D,,2020LEXUSRX 350LPREMIUM2WD 5D,24,24,C,2
2020,LEXUS,RX 350L,PREMIUM,,4WD 5D,,2020LEXUSRX 350LPREMIUM4WD 5D,24,24,C,2
2020,LEXUS,RX 450 HYBRID,,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRID4WD 4DHYBRID,25,25,D,5
2020,LEXUS,RX 450 HYBRID,,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRID4WD 4DHYBRID,26,26,D,5
2020,LEXUS,RX 450 HYBRID,,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRID4WD 4DHYBRID,26,26,D,5
2020,LEXUS,RX 450 HYBRID,F SPORT,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRIDF SPORT4WD 4DHYBRID,26,26,D,5
2020,LEXUS,RX 450 HYBRID,F SPORT,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRIDF SPORT4WD 4DHYBRID,26,26,D,5
2020,LEXUS,RX 450 HYBRID,F SPORT,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRIDF SPORT4WD 4DHYBRID,26,26,D,5
2020,LEXUS,RX 450 HYBRID,F SPORT,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRIDF SPORT4WD 4DHYBRID,26,26,D,5
2020,LEXUS,RX 450 HYBRID,PREMIUM,,4WD 4D,HYBRID,2020LEXUSRX 450 HYBRIDPREMIUM4WD 4DHYBRID,25,25,D,5
2020,LEXUS,RX 450HL,,,4WD 5D,HYBRID,2020LEXUSRX 450HL4WD 5DHYBRID,24,26,C,3
2020,LEXUS,RX 450HL,,,4WD 5D,HYBRID,2020LEXUSRX 450HL4WD 5DHYBRID,24,26,C,3
2020,LEXUS,RX 450HL,,PREMIUM,4WD 5D,HYBRID,2020LEXUSRX 450HLPREMIUM4WD 5DHYBRID,24,26,C,3
2020,LEXUS,RX 450HL,,PREMIUM,4WD 5D,HYBRID,2020LEXUSRX 450HLPREMIUM4WD 5DHYBRID,24,26,C,3
2020,LEXUS,RX 450HL,LUXURY,,4WD 5D,HYBRID,2020LEXUSRX 450HLLUXURY4WD 5DHYBRID,25,27,C,3
2020,LEXUS,RX 450HL,LUXURY,,4WD 5D,HYBRID,2020LEXUSRX 450HLLUXURY4WD 5DHYBRID,25,27,C,3
2020,LEXUS,UX 200,,,2WD 4D,,2020LEXUSUX 2002WD 4D,21,19,B,5
2020,LEXUS,UX 200,F SPORT,,2WD 4D,,2020LEXUSUX 200F SPORT2WD 4D,22,20,B,5
2020,LEXUS,UX 200,F SPORT PREMIUM,,2WD 4D,,2020LEXUSUX 200F SPORT PREMIUM2WD 4D,22,20,B,5
2020,LEXUS,UX 200,LUXURY,,2WD 4D,,2020LEXUSUX 200LUXURY2WD 4D,20,23,B,2
2020,LEXUS,UX 200,PREMIUM,,2WD 4D,,2020LEXUSUX 200PREMIUM2WD 4D,22,20,B,5
2020,LEXUS,UX 250H,,,AWD 4D,,2020LEXUSUX 250HAWD 4D,22,22,C,4
2020,LEXUS,UX 250H,F SPORT PREMIUM,,AWD 4D,,2020LEXUSUX 250HF SPORT PREMIUMAWD 4D,23,23,C,4
2020,LEXUS,UX 250H,F-SPORT,,AWD 4D,,2020LEXUSUX 250HF-SPORTAWD 4D,23,23,C,4
2020,LEXUS,UX 250H,LUXURY,,AWD 4D,,2020LEXUSUX 250HLUXURYAWD 4D,22,22,C,1
2020,LEXUS,UX 250H,PREMIUM,,AWD 4D,,2020LEXUSUX 250HPREMIUMAWD 4D,23,23,C,4
2020,LINCOLN,CONTINENTAL,,,AWD 4D,,2020LINCOLNCONTINENTALAWD 4D,25,27,B,1
2020,LINCOLN,CONTINENTAL,,,4D SED,,2020LINCOLNCONTINENTAL4D SED,25,25,B,1
2020,LINCOLN,CONTINENTAL,BLACK LABEL,,AWD 4D,,2020LINCOLNCONTINENTALBLACK LABELAWD 4D,32,35,B,1
2020,LINCOLN,CONTINENTAL,BLACK LABEL,,4D SED,,2020LINCOLNCONTINENTALBLACK LABEL4D SED,32,32,B,1
2020,LINCOLN,CONTINENTAL,LIVERY,,AWD 4D,,2020LINCOLNCONTINENTALLIVERYAWD 4D,25,26,B,2
2020,LINCOLN,CONTINENTAL,LIVERY,,4D SED,,2020LINCOLNCONTINENTALLIVERY4D SED,25,25,B,2
2020,LINCOLN,CONTINENTAL,RESERVE,,AWD 4D,,2020LINCOLNCONTINENTALRESERVEAWD 4D,32,31,B,1
2020,LINCOLN,CONTINENTAL,RESERVE,,4D SED,,2020LINCOLNCONTINENTALRESERVE4D SED,32,26,B,1
2020,LINCOLN,MKZ,RESERVE,,AWD 4D,,2020LINCOLNMKZRESERVEAWD 4D,26,25,C,1
2020,LINCOLN,MKZ,RESERVE,,4D SED,,2020LINCOLNMKZRESERVE4D SED,24,22,C,1
2020,LINCOLN,MKZ,STANDARD,,AWD 4D,,2020LINCOLNMKZSTANDARDAWD 4D,25,24,C,1
2020,LINCOLN,MKZ,STANDARD,,4D SED,,2020LINCOLNMKZSTANDARD4D SED,24,22,C,2
2020,LINCOLN,MKZ HYBRID,RESERVE,,4D SED,HYBRID,2020LINCOLNMKZ HYBRIDRESERVE4D SEDHYBRID,26,23,C,2
2020,LINCOLN,MKZ HYBRID,STANDARD,,4D SED,HYBRID,2020LINCOLNMKZ HYBRIDSTANDARD4D SEDHYBRID,25,26,C,3
2020,LINCOLN,AVIATOR,,,AWD,,2020LINCOLNAVIATORAWD,22,25,B,7
2020,LINCOLN,AVIATOR,,,2WD,,2020LINCOLNAVIATOR2WD,21,24,B,6
2020,LINCOLN,AVIATOR,BLACK LABEL AWD,,AWD,,2020LINCOLNAVIATORBLACK LABEL AWDAWD,24,31,B,2
2020,LINCOLN,AVIATOR,BLK LABEL PHEV,,AWD,,2020LINCOLNAVIATORBLK LABEL PHEVAWD,26,36,B,4
2020,LINCOLN,AVIATOR,PHEV,,AWD,,2020LINCOLNAVIATORPHEVAWD,29,33,B,4
2020,LINCOLN,AVIATOR,SIGNATURE,,AWD,,2020LINCOLNAVIATORSIGNATUREAWD,24,25,B,2
2020,LINCOLN,AVIATOR,SIGNATURE,,2WD,,2020LINCOLNAVIATORSIGNATURE2WD,23,25,B,2
2020,LINCOLN,CORSAIR,RESERVE,,2WD 4D,,2020LINCOLNCORSAIRRESERVE2WD 4D,22,17,B,1
2020,LINCOLN,CORSAIR,RESERVE,,4WD 4D,,2020LINCOLNCORSAIRRESERVE4WD 4D,23,23,B,1
2020,LINCOLN,CORSAIR,STANDARD,,2WD 4D,,2020LINCOLNCORSAIRSTANDARD2WD 4D,22,18,B,1
2020,LINCOLN,CORSAIR,STANDARD,,4WD 4D,,2020LINCOLNCORSAIRSTANDARD4WD 4D,22,21,B,1
2020,LINCOLN,NAUTILUS,BLACK LABEL,,AWD 4D,,2020LINCOLNNAUTILUSBLACK LABELAWD 4D,25,25,C,1
2020,LINCOLN,NAUTILUS,SIGNATURE,,AWD 4D,,2020LINCOLNNAUTILUSSIGNATUREAWD 4D,23,23,C,2
2020,LINCOLN,NAUTILUS,SIGNATURE,,2WD 4D,,2020LINCOLNNAUTILUSSIGNATURE2WD 4D,22,22,C,1
2020,LINCOLN,NAUTILUS,STANDARD,,AWD 4D,,2020LINCOLNNAUTILUSSTANDARDAWD 4D,21,22,C,2
2020,LINCOLN,NAUTILUS,STANDARD,,2WD 4D,,2020LINCOLNNAUTILUSSTANDARD2WD 4D,21,18,C,2
2020,LINCOLN,NAVIGATOR,,,2WD 4D,,2020LINCOLNNAVIGATOR2WD 4D,25,29,A,5
2020,LINCOLN,NAVIGATOR,,,4WD 4D,,2020LINCOLNNAVIGATOR4WD 4D,25,31,A,5
2020,LINCOLN,NAVIGATOR,BLACK LABEL,,4WD 4D,,2020LINCOLNNAVIGATORBLACK LABEL4WD 4D,27,31,A,5
2020,LINCOLN,NAVIGATOR,RESERVE,,2WD,,2020LINCOLNNAVIGATORRESERVE2WD,28,29,A,5
2020,LINCOLN,NAVIGATOR,RESERVE,,4WD 4D,,2020LINCOLNNAVIGATORRESERVE4WD 4D,27,31,A,5
2020,LINCOLN,NAVIGATOR L,BLACK LABEL,,4WD 4D,,2020LINCOLNNAVIGATOR LBLACK LABEL4WD 4D,28,31,C,5
2020,LINCOLN,NAVIGATOR L,RESERVE,,2WD 4D,,2020LINCOLNNAVIGATOR LRESERVE2WD 4D,26,29,C,5
2020,LINCOLN,NAVIGATOR L,RESERVE,,4WD 4D,,2020LINCOLNNAVIGATOR LRESERVE4WD 4D,27,30,C,5
2020,LINCOLN,NAVIGATOR L,STANDARD,,2WD 4D,,2020LINCOLNNAVIGATOR LSTANDARD2WD 4D,29,30,C,5
2020,LINCOLN,NAVIGATOR L,STANDARD,,4WD 4D,,2020LINCOLNNAVIGATOR LSTANDARD4WD 4D,30,31,C,7
2020,LOTUS,EVORA,400,,2D CPE,,2020LOTUSEVORA4002D CPE,38,34,B,4
2020,MAZDA,MAZDA 3,,,AWD 5D,,2020MAZDAMAZDA 3AWD 5D,21,23,C,4
2020,MAZDA,MAZDA 3,,,FWD HB,,2020MAZDAMAZDA 3FWD HB,21,22,C,4
2020,MAZDA,MAZDA 3,,,4D SED,,2020MAZDAMAZDA 34D SED,23,23,C,5
2020,MAZDA,MAZDA 3,PREFERRED,,AWD 4D,,2020MAZDAMAZDA 3PREFERREDAWD 4D,23,24,C,3
2020,MAZDA,MAZDA 3,PREFERRED,,AWD 5D,,2020MAZDAMAZDA 3PREFERREDAWD 5D,23,23,C,2
2020,MAZDA,MAZDA 3,PREFERRED,,FWD HB,,2020MAZDAMAZDA 3PREFERREDFWD HB,21,23,C,1
2020,MAZDA,MAZDA 3,PREFERRED,,4D SED,,2020MAZDAMAZDA 3PREFERRED4D SED,23,23,C,3
2020,MAZDA,MAZDA 3,PREMIUM,,AWD 4D,,2020MAZDAMAZDA 3PREMIUMAWD 4D,23,24,C,2
2020,MAZDA,MAZDA 3,PREMIUM,,AWD 4D HB,,2020MAZDAMAZDA 3PREMIUMAWD 4D HB,23,24,C,1
2020,MAZDA,MAZDA 3,PREMIUM,,FWD HB,,2020MAZDAMAZDA 3PREMIUMFWD HB,21,24,C,1
2020,MAZDA,MAZDA 3,PREMIUM,,SEDAN,,2020MAZDAMAZDA 3PREMIUMSEDAN,23,24,C,2
2020,MAZDA,MAZDA 3,SELECT,,AWD 4D,,2020MAZDAMAZDA 3SELECTAWD 4D,23,24,C,4
2020,MAZDA,MAZDA 3,SELECT,,4D SED,,2020MAZDAMAZDA 3SELECT4D SED,23,24,C,5
2020,MAZDA,MAZDA 6,GRAND TOURING,,4D SED,,2020MAZDAMAZDA 6GRAND TOURING4D SED,23,24,D,1
2020,MAZDA,MAZDA 6,GRAND TOURING RESERVE,,4D SED,,2020MAZDAMAZDA 6GRAND TOURING RESERVE4D SED,23,23,D,1
2020,MAZDA,MAZDA 6,SIGNATURE,,4D SED,,2020MAZDAMAZDA 6SIGNATURE4D SED,24,24,D,1
2020,MAZDA,MAZDA 6,SPORT,,4D SED,,2020MAZDAMAZDA 6SPORT4D SED,23,22,D,4
2020,MAZDA,MAZDA 6,TOURING,,4D SED,,2020MAZDAMAZDA 6TOURING4D SED,23,24,D,1
2020,MAZDA,MX5,MIATA CLUB,,2D CV,,2020MAZDAMX5MIATA CLUB2D CV,18,21,E,1
2020,MAZDA,MX5,MIATA GRAND TOURING,,2D CV,,2020MAZDAMX5MIATA GRAND TOURING2D CV,18,21,E,1
2020,MAZDA,MX5,MIATA RF CLUB,,2D CV,,2020MAZDAMX5MIATA RF CLUB2D CV,20,21,E,1
2020,MAZDA,MX5,MIATA RF GRAND TOURING,,2D CV,,2020MAZDAMX5MIATA RF GRAND TOURING2D CV,19,21,E,1
2020,MAZDA,MX5,MIATA SPORT,,2D CV,,2020MAZDAMX5MIATA SPORT2D CV,19,21,E,1
2020,MAZDA,MX5,MIATA SV,HARDTOP,2D CV,,2020MAZDAMX5MIATA SVHARDTOP2D CV,20,20,E,5
2020,MAZDA,MX5,MIATA SV,SOFTTOP,2D CV,,2020MAZDAMX5MIATA SVSOFTTOP2D CV,21,21,E,5
2020,MAZDA,CX-3,SPORT,,AWD 4D,,2020MAZDACX-3SPORTAWD 4D,19,21,B,4
2020,MAZDA,CX-3,SPORT,,AWD 4D,,2020MAZDACX-3SPORTAWD 4D,17,17,B,5
2020,MAZDA,CX-3,SPORT,,2WD 4D,,2020MAZDACX-3SPORT2WD 4D,16,16,B,5
2020,MAZDA,CX-3,SPORT,,2WD 4D,,2020MAZDACX-3SPORT2WD 4D,19,20,B,4
2020,MAZDA,CX-30,BASE,,AWD,,2020MAZDACX-30BASEAWD,19,20,B,6
2020,MAZDA,CX-30,BASE,,2WD,,2020MAZDACX-30BASE2WD,18,19,B,2
2020,MAZDA,CX-30,PREFERRED,,AWD,,2020MAZDACX-30PREFERREDAWD,19,22,B,1
2020,MAZDA,CX-30,PREFERRED,,2WD,,2020MAZDACX-30PREFERRED2WD,18,20,B,1
2020,MAZDA,CX-30,PREMIUM,,AWD,,2020MAZDACX-30PREMIUMAWD,19,22,B,1
2020,MAZDA,CX-30,PREMIUM,,2WD,,2020MAZDACX-30PREMIUM2WD,18,21,B,1
2020,MAZDA,CX-30,SELECT,,AWD,,2020MAZDACX-30SELECTAWD,19,21,B,1
2020,MAZDA,CX-30,SELECT,,2WD,,2020MAZDACX-30SELECT2WD,18,20,B,1
2020,MAZDA,CX-5,GRAND TOURING,,AWD 4D,,2020MAZDACX-5GRAND TOURINGAWD 4D,18,22,C,1
2020,MAZDA,CX-5,GRAND TOURING,,2WD 4D,,2020MAZDACX-5GRAND TOURING2WD 4D,16,21,C,1
2020,MAZDA,CX-5,GRAND TOURING RESERVE,,AWD 4D,,2020MAZDACX-5GRAND TOURING RESERVEAWD 4D,19,23,C,1
2020,MAZDA,CX-5,SIGNATURE,,AWD 4D,,2020MAZDACX-5SIGNATUREAWD 4D,20,22,C,1
2020,MAZDA,CX-5,SPORT,,AWD 4D,,2020MAZDACX-5SPORTAWD 4D,18,20,C,1
2020,MAZDA,CX-5,SPORT,,2WD 4D,,2020MAZDACX-5SPORT2WD 4D,16,19,C,1
2020,MAZDA,CX-5,TOURING,,AWD 4D,,2020MAZDACX-5TOURINGAWD 4D,18,21,C,1
2020,MAZDA,CX-5,TOURING,,2WD 4D,,2020MAZDACX-5TOURING2WD 4D,16,19,C,1
2020,MAZDA,CX-9,GRAND TOURING,,AWD 4D,,2020MAZDACX-9GRAND TOURINGAWD 4D,22,26,C,1
2020,MAZDA,CX-9,GRAND TOURING,,2WD 4D,,2020MAZDACX-9GRAND TOURING2WD 4D,22,25,C,2
2020,MAZDA,CX-9,SIGNATURE,,AWD 4D,,2020MAZDACX-9SIGNATUREAWD 4D,22,26,C,1
2020,MAZDA,CX-9,SPORT,,AWD 4D,,2020MAZDACX-9SPORTAWD 4D,21,23,C,2
2020,MAZDA,CX-9,SPORT,,2WD 4D,,2020MAZDACX-9SPORT2WD 4D,20,23,C,2
2020,MAZDA,CX-9,TOURING,,AWD 4D,,2020MAZDACX-9TOURINGAWD 4D,21,24,C,2
2020,MAZDA,CX-9,TOURING,,2WD 4D,,2020MAZDACX-9TOURING2WD 4D,20,23,C,2
2020,MCLAREN,GT,,,2D CPE,,2020MCLARENGT2D CPE,57,57,A,3
2020,MCLAREN,570S,COUPE,,2D CPE,,2020MCLAREN570SCOUPE2D CPE,60,59,B,8
2020,MCLAREN,570S,SPIDER,,CONV,,2020MCLAREN570SSPIDERCONV,63,61,C,9
2020,MCLAREN,600LT,,,2D CPE,,2020MCLAREN600LT2D CPE,63,63,C,5
2020,MCLAREN,600LT,SPIDER,,2D CPE,,2020MCLAREN600LTSPIDER2D CPE,72,72,A,2
2020,MCLAREN,720S,,,CONV,,2020MCLAREN720SCONV,88,82,D,1
2020,MCLAREN,720S,,,2DR,,2020MCLAREN720S2DR,83,83,C,2
2020,MERCEDES-BENZ,AMG A35,,,4D SED,,2020MERCEDES-BENZAMG A354D SED,25,26,D,5
2020,MERCEDES-BENZ,AMG CLA35,4MATIC,,4D CPE,,2020MERCEDES-BENZAMG CLA354MATIC4D CPE,28,27,D,5
2020,MERCEDES-BENZ,AMG CLA45,4MATIC,,4D CPE,,2020MERCEDES-BENZAMG CLA454MATIC4D CPE,28,28,D,5
2020,MERCEDES-BENZ,AMG CLA45,4MATIC,,4D CPE,,2020MERCEDES-BENZAMG CLA454MATIC4D CPE,28,28,D,5
2020,MERCEDES-BENZ,AMG CLS53,4MATIC,,AWD 4D,,2020MERCEDES-BENZAMG CLS534MATICAWD 4D,36,38,B,5
2020,MERCEDES-BENZ,AMG C43,,,2D CPE,,2020MERCEDES-BENZAMG C432D CPE,33,32,B,6
2020,MERCEDES-BENZ,AMG C43,,,2D CV,,2020MERCEDES-BENZAMG C432D CV,30,37,A,3
2020,MERCEDES-BENZ,AMG C43,,,4D SED,,2020MERCEDES-BENZAMG C434D SED,32,31,D,9
2020,MERCEDES-BENZ,AMG C63,,,2D CPE,,2020MERCEDES-BENZAMG C632D CPE,39,31,B,5
2020,MERCEDES-BENZ,AMG C63,,,2D CV,,2020MERCEDES-BENZAMG C632D CV,33,37,A,3
2020,MERCEDES-BENZ,AMG C63,,,4D SED,,2020MERCEDES-BENZAMG C634D SED,36,33,C,7
2020,MERCEDES-BENZ,AMG C63,S,,2D CPE,,2020MERCEDES-BENZAMG C63S2D CPE,42,33,B,5
2020,MERCEDES-BENZ,AMG C63,S,,2D CV,,2020MERCEDES-BENZAMG C63S2D CV,34,38,A,3
2020,MERCEDES-BENZ,AMG C63,S,,4D SED,,2020MERCEDES-BENZAMG C63S4D SED,39,35,C,7
2020,MERCEDES-BENZ,AMG E53,4MATIC,,AWD CONV,,2020MERCEDES-BENZAMG E534MATICAWD CONV,38,38,A,3
2020,MERCEDES-BENZ,AMG E53,4MATIC,,AWD 2D,,2020MERCEDES-BENZAMG E534MATICAWD 2D,42,35,B,7
2020,MERCEDES-BENZ,AMG E53,4MATIC,,AWD 4D,,2020MERCEDES-BENZAMG E534MATICAWD 4D,34,34,B,6
2020,MERCEDES-BENZ,AMG GT,,,2D CPE,,2020MERCEDES-BENZAMG GT2D CPE,54,50,B,5
2020,MERCEDES-BENZ,AMG GT,,,2D CV,,2020MERCEDES-BENZAMG GT2D CV,55,54,B,5
2020,MERCEDES-BENZ,AMG GT,C,,2D CPE,,2020MERCEDES-BENZAMG GTC2D CPE,64,60,B,5
2020,MERCEDES-BENZ,AMG GT,C,,2D CV,,2020MERCEDES-BENZAMG GTC2D CV,64,62,B,5
2020,MERCEDES-BENZ,AMG GT,R,,2D CPE,,2020MERCEDES-BENZAMG GTR2D CPE,67,59,B,5
2020,MERCEDES-BENZ,AMG GT,R,,2D CV,,2020MERCEDES-BENZAMG GTR2D CV,66,64,B,5
2020,MERCEDES-BENZ,AMG GT53,,,4WD S/W,,2020MERCEDES-BENZAMG GT534WD S/W,44,42,C,5
2020,MERCEDES-BENZ,AMG GT63,,,4D S/W,,2020MERCEDES-BENZAMG GT634D S/W,57,48,B,5
2020,MERCEDES-BENZ,AMG GT63,S,,4D S/W,,2020MERCEDES-BENZAMG GT63S4D S/W,65,52,B,5
2020,MERCEDES-BENZ,AMG SLC43,,,2D RDSTR,,2020MERCEDES-BENZAMG SLC432D RDSTR,30,26,B,3
2020,MERCEDES-BENZ,AMG S63,,,2D CPE,,2020MERCEDES-BENZAMG S632D CPE,61,54,D,8
2020,MERCEDES-BENZ,AMG S63,,,2D CV,,2020MERCEDES-BENZAMG S632D CV,56,54,B,5
2020,MERCEDES-BENZ,AMG S63,4MATIC,,4D SED,,2020MERCEDES-BENZAMG S634MATIC4D SED,56,50,D,8
2020,MERCEDES-BENZ,A220,,,4D SED,,2020MERCEDES-BENZA2204D SED,27,25,D,5
2020,MERCEDES-BENZ,A220,4MATIC,,AWD 4D,,2020MERCEDES-BENZA2204MATICAWD 4D,29,26,D,5
2020,MERCEDES-BENZ,CLA250,,,4D CPE,,2020MERCEDES-BENZCLA2504D CPE,29,28,D,7
2020,MERCEDES-BENZ,CLA250,4MATIC,,4D CPE,,2020MERCEDES-BENZCLA2504MATIC4D CPE,29,28,D,7
2020,MERCEDES-BENZ,CLS450,,,4D CPE,,2020MERCEDES-BENZCLS4504D CPE,34,29,C,8
2020,MERCEDES-BENZ,CLS450,4MATIC,,4D CPE,,2020MERCEDES-BENZCLS4504MATIC4D CPE,35,30,C,8
2020,MERCEDES-BENZ,C300,,,2D CPE,,2020MERCEDES-BENZC3002D CPE,31,28,B,7
2020,MERCEDES-BENZ,C300,,,2D CV,,2020MERCEDES-BENZC3002D CV,28,32,A,2
2020,MERCEDES-BENZ,C300,,,4D SED,,2020MERCEDES-BENZC3004D SED,26,24,C,5
2020,MERCEDES-BENZ,C300,4MATIC,,2D CPE,,2020MERCEDES-BENZC3004MATIC2D CPE,31,28,B,7
2020,MERCEDES-BENZ,C300,4MATIC,,2D CV,,2020MERCEDES-BENZC3004MATIC2D CV,29,33,A,2
2020,MERCEDES-BENZ,C300,4MATIC,,4D SED,,2020MERCEDES-BENZC3004MATIC4D SED,26,24,C,5
2020,MERCEDES-BENZ,E350,,,4D SED,,2020MERCEDES-BENZE3504D SED,30,26,A,5
2020,MERCEDES-BENZ,E350,4-MATIC,,4D SED,,2020MERCEDES-BENZE3504-MATIC4D SED,31,27,A,5
2020,MERCEDES-BENZ,E450,,,2D CPE,,2020MERCEDES-BENZE4502D CPE,34,32,B,5
2020,MERCEDES-BENZ,E450,,,2D CV,,2020MERCEDES-BENZE4502D CV,37,34,B,5
2020,MERCEDES-BENZ,E450,4MATIC,,2D CPE,,2020MERCEDES-BENZE4504MATIC2D CPE,36,33,B,5
2020,MERCEDES-BENZ,E450,4MATIC,,2D CV,,2020MERCEDES-BENZE4504MATIC2D CV,32,35,A,2
2020,MERCEDES-BENZ,E450,4MATIC,,4D S/W,,2020MERCEDES-BENZE4504MATIC4D S/W,27,29,C,5
2020,MERCEDES-BENZ,E450,4MATIC,,4D SED,,2020MERCEDES-BENZE4504MATIC4D SED,30,28,B,4
2020,MERCEDES-BENZ,E63 AMG,4M S,,4D S/W,,2020MERCEDES-BENZE63 AMG4M S4D S/W,35,38,C,5
2020,MERCEDES-BENZ,E63 AMG,4M S,,4D SED,,2020MERCEDES-BENZE63 AMG4M S4D SED,43,43,B,5
2020,MERCEDES-BENZ,MAYBACH,S560 4MATIC,,AWD 4D,,2020MERCEDES-BENZMAYBACHS560 4MATICAWD 4D,54,50,C,5
2020,MERCEDES-BENZ,SLC300,,,2D RDSTR,,2020MERCEDES-BENZSLC3002D RDSTR,25,22,B,3
2020,MERCEDES-BENZ,SL450,,,2D RDSTR,,2020MERCEDES-BENZSL4502D RDSTR,34,34,C,4
2020,MERCEDES-BENZ,SL550,,,2D RDSTR,,2020MERCEDES-BENZSL5502D RDSTR,38,38,C,4
2020,MERCEDES-BENZ,S450,,,4D SED,,2020MERCEDES-BENZS4504D SED,37,42,B,5
2020,MERCEDES-BENZ,S450,4MATIC,,4D SED,,2020MERCEDES-BENZS4504MATIC4D SED,38,43,B,5
2020,MERCEDES-BENZ,S560,,,2D CV,,2020MERCEDES-BENZS5602D CV,43,51,B,3
2020,MERCEDES-BENZ,S560,,,4D SED,,2020MERCEDES-BENZS5604D SED,44,50,B,5
2020,MERCEDES-BENZ,S560,4MATIC,,2D CPE,,2020MERCEDES-BENZS5604MATIC2D CPE,53,51,C,5
2020,MERCEDES-BENZ,S560,4MATIC,,4D SED,,2020MERCEDES-BENZS5604MATIC4D SED,45,51,B,5
2020,MERCEDES-BENZ,S560E,,,2WD,HYBRID,2020MERCEDES-BENZS560E2WDHYBRID,40,37,C,5
2020,MERCEDES-BENZ,S65 AMG,,,4D SED,,2020MERCEDES-BENZS65 AMG4D SED,67,65,C,5
2020,MERCEDES-BENZ,AMG GLC43,,,AWD 4D,,2020MERCEDES-BENZAMG GLC43AWD 4D,30,30,C,5
2020,MERCEDES-BENZ,AMG GLC43,,,AWD 4D,,2020MERCEDES-BENZAMG GLC43AWD 4D,29,29,C,5
2020,MERCEDES-BENZ,AMG GLC63,,,AWD 4D,,2020MERCEDES-BENZAMG GLC63AWD 4D,31,31,D,4
2020,MERCEDES-BENZ,AMG GLC63,,,AWD 4D,,2020MERCEDES-BENZAMG GLC63AWD 4D,30,30,D,4
2020,MERCEDES-BENZ,AMG GLC63,S,,AWD 4D,,2020MERCEDES-BENZAMG GLC63SAWD 4D,32,32,D,4
2020,MERCEDES-BENZ,GLA250,,,2WD 4D,,2020MERCEDES-BENZGLA2502WD 4D,23,17,D,5
2020,MERCEDES-BENZ,GLA250,4MATIC,,4WD 4D,,2020MERCEDES-BENZGLA2504MATIC4WD 4D,24,18,D,5
2020,MERCEDES-BENZ,GLB 250,,,4D,,2020MERCEDES-BENZGLB 2504D,23,25,C,3
2020,MERCEDES-BENZ,GLB 250,,,4D,,2020MERCEDES-BENZGLB 2504D,23,25,C,3
2020,MERCEDES-BENZ,GLC300,,,2WD 4D,,2020MERCEDES-BENZGLC3002WD 4D,24,24,B,5
2020,MERCEDES-BENZ,GLC300,4MATIC,,4WD 4D,,2020MERCEDES-BENZGLC3004MATIC4WD 4D,24,24,B,5
