MAKE,MODEL,SERIES,OPTIONPACKAGE,BODYSTYLE,Wheelbase,ENGINE,GRG,DRG,VSD,LRG,YEAR
GMC,SIERRA 2500 HD 2,WT,,CREW CAB,167.0,,16 20,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,CREW CAB,167.0,DSL,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,BI-FUEL,CREW CAB,153.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,CREW CAB,167.0,DSL,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,CREW CAB,153.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,BI-FUEL,CREW CAB,167.0,,21 25,B,7,,2006
GMC,SIERRA 2500 HD 2,,BI-FUEL,CREW CAB,167.0,,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,EXT. CAB,157.0,,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,,EXT. CAB,157.0,,15 19,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,EXT. CAB,157.0,,18 22,B,7,,2006
GMC,SIERRA 2500 HD 2,,,EXT. CAB,143.0,,16 20,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,BI-FUEL,EXT. CAB,143.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,,,EXT. CAB,157.0,DSL,18 22,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,EXT. CAB,157.0,DSL,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,BI-FUEL,EXT. CAB,157.0,,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,,BI-FUEL,EXT. CAB,157.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,EXT. CAB,143.0,,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,,EXT. CAB,157.0,DSL,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,EXT. CAB,157.0,DSL,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,BI-FUEL,EXT. CAB,157.0,,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,,EXT. CAB,143.0,,15 19,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,EXT. CAB,143.0,DSL,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,EXT. CAB,143.0,,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,,,EXT. CAB,143.0,DSL,18 22,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,,EXT. CAB,143.0,DSL,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,BI-FUEL,EXT. CAB,143.0,,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,EXT. CAB,143.0,DSL,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,,BI-FUEL,EXT. CAB,143.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,BI-FUEL,EXT. CAB,143.0,,20 24,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,BI-FUEL,EXT. CAB,157.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,,,EXT. CAB,157.0,,16 20,B,7,,2006
GMC,SIERRA 2500 HD 2,,BI-FUEL,REG CAB,133.0,,18 22,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,REG CAB,133.0,,15 19,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,REG CAB,133.0,DSL,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,BI-FUEL,REG CAB,133.0,,19 23,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,,REG CAB,133.0,DSL,16 20,B,7,,2006
GMC,SIERRA 2500 HD 2,SLE,,REG CAB,133.0,DSL,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,BI-FUEL,REG CAB,133.0,,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,,,REG CAB,133.0,DSL,17 21,B,7,,2006
GMC,SIERRA 2500 HD 2,SLT,,REG CAB,133.0,,15 19,B,7,,2006
GMC,SIERRA 2500 HD 2,,,REG CAB,133.0,,14 18,B,7,,2006
GMC,SIERRA 2500 HD 2,WT,,REG CAB,133.0,,13 17,B,7,,2006
GMC,SIERRA 2500 HD 4,SLT,,CREW CAB,167.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,,,CREW CAB,153.0,,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,,,CREW CAB,167.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,CREW CAB,153.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,CREW CAB,167.0,DSL,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,CREW CAB,167.0,,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,BI-FUEL,CREW CAB,153.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,CREW CAB,153.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,CREW CAB,167.0,DSL,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,,,CREW CAB,153.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,BI-FUEL,CREW CAB,167.0,,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,,BI-FUEL,CREW CAB,167.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,CREW CAB,153.0,DSL,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,CREW CAB,153.0,,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,CREW CAB,167.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,BI-FUEL,CREW CAB,167.0,,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,CREW CAB,153.0,DSL,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,,,CREW CAB,167.0,,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,BI-FUEL,CREW CAB,153.0,,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,,BI-FUEL,CREW CAB,153.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,CREW CAB,153.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,CREW CAB,167.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,BI-FUEL,CREW CAB,167.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,BI-FUEL,CREW CAB,153.0,,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,EXT. CAB,157.0,DSL,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,EXT. CAB,143.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,,,EXT. CAB,143.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,BI-FUEL,EXT. CAB,143.0,,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,EXT. CAB,157.0,DSL,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,EXT. CAB,157.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,,BI-FUEL,EXT. CAB,143.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,EXT. CAB,157.0,,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,BI-FUEL,EXT. CAB,143.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,EXT. CAB,143.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,EXT. CAB,143.0,DSL,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,,,EXT. CAB,157.0,DSL,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,BI-FUEL,EXT. CAB,143.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,EXT. CAB,143.0,DSL,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,,,EXT. CAB,157.0,,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,EXT. CAB,143.0,,16 20,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,EXT. CAB,157.0,,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,,,EXT. CAB,143.0,,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,EXT. CAB,157.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,BI-FUEL,EXT. CAB,157.0,,22 25,A,5,,2006
GMC,SIERRA 2500 HD 4,,BI-FUEL,EXT. CAB,157.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,BI-FUEL,EXT. CAB,157.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,EXT. CAB,143.0,,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,BI-FUEL,EXT. CAB,157.0,,21 24,A,5,,2006
GMC,SIERRA 2500 HD 4,,,REG CAB,133.0,DSL,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,REG CAB,133.0,DSL,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,REG CAB,133.0,DSL,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,,,REG CAB,133.0,,16 20,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,REG CAB,133.0,DSL,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,,REG CAB,133.0,,15 19,A,5,,2006
GMC,SIERRA 2500 HD 4,,BI-FUEL,REG CAB,133.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,,REG CAB,133.0,,17 21,A,5,,2006
GMC,SIERRA 2500 HD 4,SLE,BI-FUEL,REG CAB,133.0,,20 23,A,5,,2006
GMC,SIERRA 2500 HD 4,WT,BI-FUEL,REG CAB,133.0,,19 22,A,5,,2006
GMC,SIERRA 2500 HD 4,SLT,,REG CAB,133.0,,19 22,A,5,,2006
GMC,SIERRA 3500 2WD,WT,,CREW CAB,167.0,DSL,21 24,B,8,,2006
GMC,SIERRA 3500 2WD,,,CREW CAB,167.0,,19 22,B,8,,2006
GMC,SIERRA 3500 2WD,,,CREW CAB,167.0,DSL,21 24,B,8,,2006
GMC,SIERRA 3500 2WD,SLT,,CREW CAB,167.0,DSL,22 25,B,8,,2006
GMC,SIERRA 3500 2WD,WT,,CREW CAB,167.0,,19 22,B,8,,2006
GMC,SIERRA 3500 2WD,SLE,,CREW CAB,167.0,DSL,22 25,B,8,,2006
GMC,SIERRA 3500 2WD,SLT,,CREW CAB,167.0,,21 24,B,8,,2006
GMC,SIERRA 3500 2WD,SLE,,CREW CAB,167.0,,20 23,B,8,,2006
GMC,SIERRA 3500 2WD,,,EXT. CAB,157.0,DSL,20 23,B,8,,2006
GMC,SIERRA 3500 2WD,SLE,,EXT. CAB,157.0,,19 22,B,8,,2006
GMC,SIERRA 3500 2WD,SLT,,EXT. CAB,157.0,DSL,22 25,B,8,,2006
GMC,SIERRA 3500 2WD,WT,,EXT. CAB,157.0,DSL,20 23,B,8,,2006
GMC,SIERRA 3500 2WD,,,EXT. CAB,157.0,,19 22,B,8,,2006
GMC,SIERRA 3500 2WD,WT,,EXT. CAB,157.0,,18 21,B,8,,2006
GMC,SIERRA 3500 2WD,SLE,,EXT. CAB,157.0,DSL,21 24,B,8,,2006
GMC,SIERRA 3500 2WD,SLT,,EXT. CAB,157.0,,20 23,B,8,,2006
GMC,SIERRA 3500 2WD,SLE,,REG CAB,133.0,,16 20,B,8,,2006
GMC,SIERRA 3500 2WD,WT,,REG CAB,133.0,TBO DSL,18 21,B,8,,2006
GMC,SIERRA 3500 2WD,SL,,REG CAB,133.0,TBO DSL,18 21,B,8,,2006
GMC,SIERRA 3500 2WD,SLE,,REG CAB,133.0,TBO DSL,19 22,B,8,,2006
GMC,SIERRA 3500 2WD,SL,,REG CAB,133.0,,16 20,B,8,,2006
GMC,SIERRA 3500 2WD,WT,,REG CAB,133.0,,15 19,B,8,,2006
GMC,SIERRA 3500 4WD,SLE,,CREW CAB,167.0,,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,SLT,,CREW CAB,167.0,,22 26,B,5,,2006
GMC,SIERRA 3500 4WD,SLT,,CREW CAB,167.0,DSL,23 27,B,5,,2006
GMC,SIERRA 3500 4WD,WT,,CREW CAB,167.0,DSL,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,,,CREW CAB,167.0,DSL,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,SLE,,CREW CAB,167.0,DSL,22 26,B,5,,2006
GMC,SIERRA 3500 4WD,WT,,CREW CAB,167.0,,20 24,B,5,,2006
GMC,SIERRA 3500 4WD,,,CREW CAB,167.0,,20 24,B,5,,2006
GMC,SIERRA 3500 4WD,SLE,,EXT. CAB,157.0,DSL,22 26,B,5,,2006
GMC,SIERRA 3500 4WD,SLT,,EXT. CAB,157.0,DSL,22 26,B,5,,2006
GMC,SIERRA 3500 4WD,WT,,EXT. CAB,157.0,,19 23,B,5,,2006
GMC,SIERRA 3500 4WD,,,EXT. CAB,157.0,,19 23,B,5,,2006
GMC,SIERRA 3500 4WD,,,EXT. CAB,157.0,DSL,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,SLE,,EXT. CAB,157.0,,20 24,B,5,,2006
GMC,SIERRA 3500 4WD,SLT,,EXT. CAB,157.0,,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,WT,,EXT. CAB,157.0,DSL,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,WT,,REG CAB,133.0,DSL,20 24,B,5,,2006
GMC,SIERRA 3500 4WD,,,REG CAB,133.0,DSL,20 24,B,5,,2006
GMC,SIERRA 3500 4WD,SLE,,REG CAB,133.0,DSL,21 25,B,5,,2006
GMC,SIERRA 3500 4WD,WT,,REG CAB,133.0,,18 22,B,5,,2006
GMC,SIERRA 3500 4WD,,,REG CAB,133.0,,18 22,B,5,,2006
GMC,SIERRA 3500 4WD,SLE,,REG CAB,133.0,,19 23,B,5,,2006
GMC,YUKON,,SLT,2WD 4D,,,17 21,B,5,,2006
GMC,YUKON,,,2WD 4D,,,17 21,B,5,,2006
GMC,YUKON,DENALI,,4WD 4D,,,20 24,B,5,,2006
GMC,YUKON,,,4WD 4D,,,17 21,B,5,,2006
GMC,YUKON,,SLT,4WD 4D,,,18 22,B,5,,2006
GMC,YUKON XL,C1500,,2WD 4D,,,18 21,B,5,,2006
GMC,YUKON XL,C2500,SLT,2WD 4D,,,19 22,B,5,,2006
GMC,YUKON XL,C2500,,2WD 4D,,,19 22,B,5,,2006
GMC,YUKON XL,C1500,SLT,2WD 4D,,,19 22,B,5,,2006
GMC,YUKON XL,K1500 DENALI,,4WD 4D,,,21 24,B,5,,2006
GMC,YUKON XL,K2500,SLT,4WD 4D,,,20 23,B,5,,2006
GMC,YUKON XL,K1500,SLT,4WD 4D,,,20 23,B,5,,2006
GMC,YUKON XL,K2500,,4WD 4D,,,19 22,B,5,,2006
GMC,YUKON XL,K1500,,4WD 4D,,,19 22,B,5,,2006
HONDA,ACCORD,EX,,2D CPE,,,20 18,D,5,,2006
HONDA,ACCORD,EX ULEV,,2D CPE,,,20 18,D,5,,2006
HONDA,ACCORD,LX,,2D CPE,,,19 17,D,5,,2006
HONDA,ACCORD,LX ULEV,,2D CPE,,,19 17,D,5,,2006
HONDA,ACCORD,EX,,4D SED,,,18 17,C,5,,2006
HONDA,ACCORD,VP,,4D SED,,,16 15,C,5,,2006
HONDA,ACCORD,EXL,,4D SED,,,18 17,C,5,,2006
HONDA,ACCORD,EX ULEV,,4D SED,,,18 17,C,5,,2006
HONDA,ACCORD,LX,,4D SED,,,17 16,C,5,,2006
HONDA,ACCORD,LX ULEV,,4D SED,,,17 16,C,5,,2006
HONDA,ACCORD,SE,,4D SED,,,17 16,C,5,,2006
HONDA,ACCORD,EX-L,,4D SED,,,18 17,C,5,,2006
HONDA,ACCORD HYBRID,,,4D SED,,,21 19,C,5,,2006
HONDA,CIVIC,DX,,2D CPE,,,19 17,D,5,,2006
HONDA,CIVIC,LX,,2D CPE,,,21 19,D,5,,2006
HONDA,CIVIC,EX,,2D CPE,,,22 20,D,5,,2006
HONDA,CIVIC,SI,,2D CPE,,,22 20,D,5,,2006
HONDA,CIVIC,LX,,4D SED,,,18 15,C,5,,2006
HONDA,CIVIC,DX,,4D SED,,,17 14,C,5,,2006
HONDA,CIVIC,GX,CNG,4D SED,,,23 20,C,5,,2006
HONDA,CIVIC,GX,,4D SED,,,21 18,C,5,,2006
HONDA,CIVIC,VP,,4D SED,,,17 14,C,5,,2006
HONDA,CIVIC,EX,,4D SED,,,20 17,C,5,,2006
HONDA,CIVIC HYBRID,,,4D SED,,,19 16,D,4,,2006
HONDA,CRV,EX,,2WD 4D,,,14 14,B,4,,2006
HONDA,CRV,LX,,2WD 5D,,,14 14,B,4,,2006
HONDA,CRV,EX,,4WD 5D,,,15 15,B,4,,2006
HONDA,CRV,SE,,4WD 5D,,,16 16,B,4,,2006
HONDA,CRV,LX,,4WD 5D,,,14 14,B,4,,2006
HONDA,ELEMENT,EX,,2WD,,,16 15,C,5,,2006
HONDA,ELEMENT,LX,,2WD,,,15 14,C,5,,2006
HONDA,ELEMENT,LX,,4WD,,,16 15,C,5,,2006
HONDA,ELEMENT,EX,,4WD,,,17 16,C,5,,2006
HONDA,INSIGHT,CVT,,2D HB,,,19 18,C,4,,2006
HONDA,INSIGHT,,,2D HB,,,18 17,C,4,,2006
HONDA,ODYSSEY,EX-L,,2WD,,,17 17,C,4,,2006
HONDA,ODYSSEY,EX,,2WD,,,16 16,C,4,,2006
HONDA,ODYSSEY,TOURING NAVI,,2WD,,,20 20,C,4,,2006
HONDA,ODYSSEY,EX-L NAVI,,2WD,,,19 19,C,4,,2006
HONDA,ODYSSEY,TOURING,,2WD,,,20 20,C,4,,2006
HONDA,ODYSSEY,EX-L DVD,,2WD,,,17 17,C,4,,2006
HONDA,ODYSSEY,LX,,2WD,,,15 15,C,4,,2006
HONDA,PILOT,EX,,2WD 5D,,,14 14,B,4,,2006
HONDA,PILOT,EX-L NAVI,,2WD 5D,,,17 17,B,4,,2006
HONDA,PILOT,EX-L,,2WD 5D,,,15 15,B,4,,2006
HONDA,PILOT,LX,,2WD 5D,,,14 14,B,4,,2006
HONDA,PILOT,EX-L,,4WD 5D,,,17 17,B,4,,2006
HONDA,PILOT,EX,,4WD 5D,,,15 15,B,4,,2006
HONDA,PILOT,EX-L NAVI,,4WD 5D,,,17 17,B,4,,2006
HONDA,PILOT,LX,,4WD 5D,,,14 14,B,4,,2006
HONDA,RIDGELINE,RT,,4WD,,,15 18,B,5,,2006
HONDA,RIDGELINE,RTS,,4WD,,,17 20,B,5,,2006
HONDA,RIDGELINE,RTL,,4WD,,,17 20,B,5,,2006
HONDA,S2000,,,2D CV,,,22 25,B,3,,2006
HUMMER,H1,,,4WD 4D,,,37 41,B,5,,2006
HUMMER,H1,,,4WD 4D,,,35 39,B,5,,2006
HUMMER,H2,SUV,PACIFIC BLUE EDT,4WD 4D,,,23 28,A,8,,2006
HUMMER,H2,SUV,,4WD 4D,,,21 26,A,8,,2006
HUMMER,H2,SUT,PACIFIC BLUE EDT,4WD 4D,,,23 28,A,8,,2006
HUMMER,H2,SUT,,4WD 4D,,,21 26,A,8,,2006
HUMMER,H3,,,4WD 4D,,,16 20,B,9,,2006
HYUNDAI,ACCENT,GLS,,4D SED,,,16 15,E,5,,2006
HYUNDAI,AZERA,LTD,,4D SED,,,19 20,C,5,,2006
HYUNDAI,AZERA,SE,,4D SED,,,18 19,C,5,,2006
HYUNDAI,ELANTRA,GLS,,4D HB,,,17 15,D,5,,2006
HYUNDAI,ELANTRA,GT,,4D HB,,,17 15,D,5,,2006
HYUNDAI,ELANTRA,GLS,,4D SED,,,16 14,D,5,,2006
HYUNDAI,ELANTRA,LIMITED,,4D SED,,,17 15,D,5,,2006
HYUNDAI,SANTA FE,3.5 GLS,,2WD,,,17 14,C,5,,2006
HYUNDAI,SANTA FE,LTD,,2WD,,,18 15,C,5,,2006
HYUNDAI,SANTA FE,2.7 GLS,,2WD,,,16 13,C,5,,2006
HYUNDAI,SANTA FE,LTD,,4WD,,,18 15,C,5,,2006
HYUNDAI,SANTA FE,2.7 GLS,,4WD,,,17 14,C,5,,2006
HYUNDAI,SANTA FE,3.5 GLS,,4WD,,,17 14,C,5,,2006
HYUNDAI,SONATA,LX,,4D SED,,,19 19,D,5,,2006
HYUNDAI,SONATA,GLS,,4D SED,,,17 17,D,5,,2006
HYUNDAI,SONATA,GL,,4D SED,,,15 15,D,5,,2006
HYUNDAI,TIBURON,GT,,2D HB,,,22 21,C,4,,2006
HYUNDAI,TIBURON,GT LIMITED,,2D HB,,,23 22,C,4,,2006
HYUNDAI,TIBURON,GS,,2D HB,,,21 20,C,4,,2006
HYUNDAI,TIBURON,SE,,2D HB,,,23 22,C,4,,2006
HYUNDAI,TUCSON,GL,,2WD,,,14 14,C,5,,2006
HYUNDAI,TUCSON,GLS,,2WD,,,16 16,C,5,,2006
HYUNDAI,TUCSON,LTD,,2WD,,,16 16,C,5,,2006
HYUNDAI,TUCSON,GLS,,4WD,,,16 16,C,5,,2006
HYUNDAI,TUCSON,LTD,,4WD,,,17 17,C,5,,2006
HYUNDAI,TUCSON,GL,,4WD,,,15 15,C,5,,2006
INFINITI,FX35,,,2WD 4D,,,21 23,C,5,,2006
INFINITI,FX35,,,AWD 4D,,6CYL GAS,21 23,C,5,,2006
INFINITI,FX45,,,AWD 4D,,8CYL GAS,23 23,B,4,,2006
INFINITI,G35,,,2D CPE,,,25 23,C,5,,2006
INFINITI,G35,AWD,,4D SED,,,23 20,C,4,,2006
INFINITI,G35,,,4D SED,,,22 19,C,4,,2006
INFINITI,M35,,,4D SED,,6CYL GAS,23 23,B,4,,2006
INFINITI,M35,SPORT,,4D SED,,6CYL GAS,24 24,B,4,,2006
INFINITI,M35,,,AWD 4D,,6CYL GAS,24 24,B,4,,2006
INFINITI,M45,SPORT,,4D SED,,8CYL GAS,25 27,D,5,,2006
INFINITI,M45,,,4D SED,,8CYL GAS,25 27,D,5,,2006
INFINITI,Q45,,,4D SED,,,27 28,C,5,,2006
INFINITI,QX56,,,2WD 4D,,,21 23,C,5,,2006
INFINITI,QX56,,,AWD 4D,,,22 24,C,5,,2006
ISUZU,ASCENDER S,,,2WD 4D,,,15 19,C,5,,2006
ISUZU,ASCENDER S,,,4WD 4D,,,17 21,C,5,,2006
ISUZU,ASCENDER 5 PASS S,,,2WD 4D,,6CYL GAS,15 18,C,5,,2006
ISUZU,ASCENDER 5 PASS S,,,2WD 4D,,,15 18,C,5,,2006
ISUZU,ASCENDER 5 PASS S,,,4WD 4D,,,15 19,C,5,,2006
ISUZU,ASCENDER 5 PASS S,,,4WD 4D,,6CYL GAS,15 19,C,5,,2006
ISUZU,I-280,LS EXT CAB,,2WD 4D,,,15 15,C,5,,2006
ISUZU,I-280,S EXT CAB,,2WD 4D,,,14 14,C,5,,2006
ISUZU,I-350,LS CREW CAB,,4WD 4D,,,20 19,C,5,,2006
JAGUAR,S-TYPE,3,,4D SED,,,25 23,B,5,,2006
JAGUAR,S-TYPE,4.2,,4D SED,,,26 24,B,5,,2006
JAGUAR,S-TYPE,R,,4D SED,,,28 26,B,5,,2006
JAGUAR,VDP,,,4D SED,,,31 31,C,5,,2006
JAGUAR,XJ SUPER,,,4D SED,,,34 34,C,5,,2006
JAGUAR,XJ SUPER,PORTFOLIO,,4D SED,,,39 39,C,5,,2006
JAGUAR,XJ8,,,4D SED,,,30 27,C,5,,2006
JAGUAR,XJ8,LWB,,4D SED,,,31 28,C,5,,2006
JAGUAR,XJR,,,4D SED,,,32 32,C,5,,2006
JAGUAR,XK8,,,2D CPE,,,29 30,C,4,,2006
JAGUAR,XK8,,,2D CV,,,30 28,B,4,,2006
JAGUAR,XKR,,,2D CPE,,,32 33,B,5,,2006
JAGUAR,XKR,,,2D CV,,,33 33,B,4,,2006
JAGUAR,X-TYPE,3,,4D SED,,,22 21,C,4,,2006
JAGUAR,X-TYPE,3.0 ESTATE,,S/W,,,23 23,B,4,,2006
JEEP,COMMANDER,,,2WD 4D,,,15 19,B,5,,2006
JEEP,COMMANDER,LIMITED,,2WD 4D,,,19 22,B,5,,2006
JEEP,COMMANDER,LIMITED,,4WD 4D,,,20 23,B,5,,2006
JEEP,COMMANDER,,,4WD 4D,,,16 20,B,5,,2006
JEEP,GR CHEROKEE,LIMITED,,2WD 4D,,,17 18,A,6,,2006
JEEP,GR CHEROKEE,OVERLAND,,2WD 4D,,,18 19,A,6,,2006
JEEP,GR CHEROKEE,LAREDO,,2WD 4D,,,14 15,A,6,,2006
JEEP,GR CHEROKEE,LIMITED,,4WD 4D,,,18 19,A,6,,2006
JEEP,GR CHEROKEE,OVERLAND,,4WD 4D,,,19 20,A,6,,2006
JEEP,GR CHEROKEE,LAREDO,,4WD 4D,,,14 15,A,6,,2006
JEEP,GR CHEROKEE,SRT-8,,4WD 4D,,,18 19,A,6,,2006
JEEP,LIBERTY,LIMITED,,2WD 4D,,,13 15,B,4,,2006
JEEP,LIBERTY,SPORT,,2WD 4D,,,12 13,B,4,,2006
JEEP,LIBERTY,RENEGADE,,2WD 4D,,,12 14,B,4,,2006
JEEP,LIBERTY,SPORT,,4WD 4D,,,14 16,B,4,,2006
JEEP,LIBERTY,RENEGADE,,4WD 4D,,,15 17,B,4,,2006
JEEP,LIBERTY,LIMITED,,4WD 4D,,,17 19,B,4,,2006
JEEP,WRANGLER,SE,,4WD,,,12 13,A,4,,2006
JEEP,WRANGLER,RUBICON,,4WD,103.0,,16 18,A,4,,2006
JEEP,WRANGLER,RUBICON,,4WD,,,15 17,A,4,,2006
JEEP,WRANGLER,X,,4WD,,,13 14,A,4,,2006
JEEP,WRANGLER,UNLIMITED,,4WD,103.0,6CYL GAS,14 15,A,4,,2006
JEEP,WRANGLER,SPORT,,4WD,,,14 15,A,4,,2006
KIA,AMANTI,,,4D SED,,,19 19,C,5,,2006
KIA,OPTIMA,EX,,4D SED,,,19 18,E,5,,2006
KIA,OPTIMA,LX,,4D SED,,,18 16,E,5,,2006
KIA,RIO,SX,,4D HB,,,16 15,D,6,,2006
KIA,RIO,LX,,4D SED,,,16 15,D,6,,2006
KIA,RIO,,,4D SED,,,14 13,D,6,,2006
KIA,SEDONA,EX,,2WD,,,18 20,D,4,,2006
KIA,SEDONA,LX,,2WD,,,17 19,D,4,,2006
KIA,SORENTO,EX,,2WD 4D,,,18 18,D,5,,2006
KIA,SORENTO,LX,,2WD 4D,,,15 15,D,5,,2006
KIA,SORENTO,EX,,4WD 4D,,,19 19,D,5,,2006
KIA,SORENTO,LX,,4WD 4D,,,16 16,D,5,,2006
KIA,SPECTRA,,,4D HB,,,17 16,E,7,,2006
KIA,SPECTRA,EX,,4D SED,,,17 16,E,7,,2006
KIA,SPECTRA,SX,,4D SED,,,17 16,E,7,,2006
KIA,SPORTAGE,EX,,2WD 4D,,,16 16,C,5,,2006
KIA,SPORTAGE,LX,,2WD 4D,,,13 13,C,5,,2006
KIA,SPORTAGE,LX,,4WD 4D,,,15 15,C,5,,2006
KIA,SPORTAGE,EX,,4WD 4D,,,16 16,C,5,,2006
LAMBORGHINI,GALLARDO,,,2D CPE,,,54 55,C,5,,2006
LAMBORGHINI,GALLARDO,SE,,2D CPE,,,58 59,C,5,,2006
LAMBORGHINI,GALLARDO,SPYDER,,2D CV,,,57 52,B,5,,2006
LAMBORGHINI,MURCIELAGO,,,2D CPE,,,82 79,C,5,,2006
